742324,2025-08-03 07:04:46,120.246590,30.439997
742324,2025-08-03 07:05:20,120.246643,30.439976
742324,2025-08-03 07:05:22,120.246666,30.439997
742324,2025-08-03 07:05:24,120.246651,30.439976
742324,2025-08-03 07:05:27,120.246666,30.439966
742324,2025-08-03 07:05:29,120.246666,30.439964
742324,2025-08-03 07:05:31,120.246674,30.439972
742324,2025-08-03 07:05:33,120.246674,30.439972
742324,2025-08-03 07:05:35,120.246643,30.439957
742324,2025-08-03 07:05:37,120.246582,30.439896
742324,2025-08-03 07:05:39,120.246498,30.439823
742324,2025-08-03 07:05:41,120.246307,30.439743
742324,2025-08-03 07:05:43,120.246033,30.439625
742324,2025-08-03 07:05:45,120.245781,30.439528
742324,2025-08-03 07:05:48,120.245544,30.439402
742324,2025-08-03 07:05:50,120.245422,30.439356
742324,2025-08-03 07:05:52,120.245300,30.439384
742324,2025-08-03 07:05:54,120.245193,30.439528
742324,2025-08-03 07:05:56,120.245071,30.439716
742324,2025-08-03 07:05:58,120.244949,30.439903
742324,2025-08-03 07:06:00,120.244865,30.440063
742324,2025-08-03 07:06:02,120.244789,30.440212
742324,2025-08-03 07:06:04,120.244682,30.440374
742324,2025-08-03 07:06:06,120.244537,30.440580
742324,2025-08-03 07:06:09,120.244301,30.440960
742324,2025-08-03 07:06:11,120.244118,30.441278
742324,2025-08-03 07:06:13,120.243889,30.441648
742324,2025-08-03 07:06:15,120.243690,30.441996
742324,2025-08-03 07:06:17,120.243530,30.442272
742324,2025-08-03 07:06:19,120.243416,30.442492
742324,2025-08-03 07:06:21,120.243332,30.442663
742324,2025-08-03 07:06:23,120.243271,30.442806
742324,2025-08-03 07:06:25,120.243217,30.442898
742324,2025-08-03 07:06:27,120.243187,30.442965
742324,2025-08-03 07:06:30,120.243149,30.443005
742324,2025-08-03 07:06:32,120.243149,30.443001
742324,2025-08-03 07:06:34,120.243149,30.443001
742324,2025-08-03 07:06:36,120.243149,30.443001
742324,2025-08-03 07:06:38,120.243149,30.443001
742324,2025-08-03 07:06:40,120.243149,30.443001
742324,2025-08-03 07:06:42,120.243149,30.443001
742324,2025-08-03 07:06:44,120.243141,30.443001
742324,2025-08-03 07:06:46,120.243111,30.443071
742324,2025-08-03 07:06:48,120.243011,30.443258
742324,2025-08-03 07:06:51,120.242760,30.443684
742324,2025-08-03 07:06:53,120.242531,30.444052
742324,2025-08-03 07:06:55,120.242294,30.444384
742324,2025-08-03 07:06:57,120.242119,30.444668
742324,2025-08-03 07:06:59,120.241959,30.444960
742324,2025-08-03 07:07:01,120.241783,30.445251
742324,2025-08-03 07:07:03,120.241600,30.445559
742324,2025-08-03 07:07:05,120.241394,30.445915
742324,2025-08-03 07:07:07,120.241127,30.446346
742324,2025-08-03 07:07:09,120.240891,30.446728
742324,2025-08-03 07:07:12,120.240646,30.447191
742324,2025-08-03 07:07:14,120.240524,30.447418
742324,2025-08-03 07:07:16,120.240448,30.447573
742324,2025-08-03 07:07:18,120.240402,30.447676
742324,2025-08-03 07:07:20,120.240364,30.447744
742324,2025-08-03 07:07:22,120.240341,30.447784
742324,2025-08-03 07:07:24,120.240326,30.447796
742324,2025-08-03 07:07:26,120.240326,30.447794
742324,2025-08-03 07:07:28,120.240326,30.447792
742324,2025-08-03 07:07:30,120.240326,30.447790
742324,2025-08-03 07:07:33,120.240326,30.447792
742324,2025-08-03 07:07:35,120.240326,30.447792
742324,2025-08-03 07:07:43,120.240326,30.447792
742324,2025-08-03 07:07:45,120.240326,30.447794
742324,2025-08-03 07:07:47,120.240334,30.447796
742324,2025-08-03 07:07:49,120.240334,30.447788
742324,2025-08-03 07:07:51,120.240318,30.447790
742324,2025-08-03 07:07:54,120.240318,30.447796
742324,2025-08-03 07:07:56,120.240318,30.447794
742324,2025-08-03 07:07:58,120.240318,30.447794
742324,2025-08-03 07:08:00,120.240318,30.447796
742324,2025-08-03 07:08:02,120.240265,30.447874
742324,2025-08-03 07:08:04,120.240135,30.448051
742324,2025-08-03 07:08:06,120.239983,30.448273
742324,2025-08-03 07:08:08,120.239815,30.448524
742324,2025-08-03 07:08:10,120.239632,30.448820
742324,2025-08-03 07:08:12,120.239456,30.449123
